Income_2019,Income_2020,Percent_Change_2020,Per_Capita_Exp_ESRD,Avg_Risk_Score_ESRD,Person_Years_ESRD,Per_Capita_Exp_DIS,Avg_Risk_Score_DIS,Person_Years_DIS,Per_Capita_Exp_AGDU,Avg_Risk_Score_AGDU,Person_Years_AGDU,Per_Capita_Exp_AGND,Avg_Risk_Score_AGND,Person_Years_AGND
"130,464","141,134",8.2,107277.46,0.97667,491.83,12256.34,0.9585,6094.42,11849.25,0.76312,21985.5,10947.75,0.92186,23357
"45,547","51,766",13.7,97058.68,0.95948,703.42,12225.64,0.95625,7175.67,14352.02,0.84757,7989.42,11167.01,0.99072,27917.67
"59,806","63,652",6.4,94957.24,0.95649,162.5,10774.01,0.8638,3979.17,15285.75,0.86356,3049.42,9900.03,0.87431,34275.67
"131,180","142,264",8.4,101581.37,0.95441,391,13118.29,0.91454,2514,13834.29,0.74956,3604.17,11335.39,0.92351,36223.17
"63,586","69,457",9.2,87655.36,0.95823,397,11759.15,0.94298,4733.92,13588.29,0.81101,5839.17,10817.08,0.95169,37183.58
"113,693","122,785",8.0,108785.07,0.95661,1264.83,13122.25,0.92237,7743.08,12878.35,0.7636,20319.5,11954.87,0.90596,65720.33
"70,129","77,181",10.1,107171.89,0.9712,211.67,12063.74,0.8573,3228,15629.1,0.81697,4086.67,10462.84,0.84846,25465.5
"46,113","51,514",11.7,105663.54,0.97059,159,10074.85,0.82343,6261,17095.04,0.92131,3872.42,10225.75,0.89586,25201.5
"41,365","44,542",7.7,*,*,*,12507,0.90349,72.92,17161.53,1.03661,83.17,9861.23,0.80961,460.92
"43,951","49,420",12.4,108676.62,0.92693,29.25,10052.48,0.82684,1340.67,14751.2,0.8201,1108.33,9253.49,0.82973,6840.25
"51,819","58,406",12.7,102988.21,0.96839,469.83,12394.58,0.91578,4402,16016.27,0.83514,4407.92,12183.45,0.97544,15518.75
"66,715","73,526",10.2,112415.92,1.00066,270.83,13035.25,0.9233,4509.33,15619.93,0.87304,5025.33,11683.25,0.96303,29866.08
"43,729","49,128",12.3,94647.83,0.95427,556.42,11364.6,0.94491,6250.5,13791.13,0.85285,7334.17,10570.14,0.9432,17531.92
"44,212","49,710",12.4,95918.75,0.97831,133.67,11492.82,0.91699,2052.08,13265.36,0.83484,2429.83,10713.82,0.97157,8659.75
"40,437","45,064",11.4,100279.31,0.98166,72.58,9968.39,0.84554,1940.67,15768.71,0.92246,1430,9901.5,0.91827,7769.75
"32,079","34,293",6.9,*,*,*,10041.98,0.77334,387.75,19944.94,0.82955,316.83,8265.83,0.81553,1905.92
"40,061","45,556",13.7,77738.08,0.97178,651.67,10308.86,0.94853,5793.33,12600.86,0.8334,9386.92,10258.02,0.97359,21967.75
"46,104","49,622",7.6,76776.34,0.87697,41,12082.8,0.92916,1152,18148.45,0.96518,832.5,10978.26,0.94801,8135.5
"63,833","68,647",7.5,96649.54,1.00694,641.17,13416.22,0.97813,7147.83,16854.16,0.86778,10105.83,12526.68,0.98016,52575.17
"55,724","60,918",9.3,78414.39,0.96099,136.08,11821.54,0.9308,1801.17,12551.41,0.80718,2561.92,10017.34,0.92586,7516.17
"41,443","45,806",10.5,91106.31,1.02337,85.83,11134.27,0.89127,1972.83,17085.93,0.96059,1467.17,10884.72,0.96842,5220.33
"45,266","48,606",7.4,74280.61,0.96376,224.83,12946.61,1.08787,3288.5,14120.03,0.91874,1478.58,10580.63,1.02729,11211.33
"38,025","41,152",8.2,53466.58,0.76145,13.08,9121.55,0.83307,297.33,11735.35,0.81044,276.92,8923.52,0.84229,860.67
"65,322","68,630",5.1,83845.55,1.01607,273.25,12795.55,1.10119,3615.25,16364.63,0.97685,1661.42,11332.53,1.00502,25040.17
"46,973","50,527",7.6,*,*,*,11184.1,0.88098,154.33,12382.77,0.80131,132.08,8777.76,0.73921,1830.25
"39,990","46,142",15.4,*,*,*,20126.13,1.2082,75.75,19900.19,0.92465,127.25,12284.17,0.90624,541.92
"27,231","29,796",9.4,*,*,*,10442.08,0.90755,138.33,16922.04,1.01205,129.42,8929.78,0.88264,436.83
"79,698","83,173",4.4,72460.08,0.96182,95.42,11109.47,0.95443,1946.58,14806.04,0.89376,970.92,9981.91,0.86033,17701.75
"67,287","66,999",-0.4,90777.36,0.98037,10.58,10506.6,0.91842,225.75,10359.5,0.77114,201.08,8763.23,0.77893,2699.33
"53,607","56,878",6.1,*,*,*,20428.38,1.01956,35.08,16512.31,0.78062,26.83,13103.52,0.87009,199.75
"54,006","47,755",-11.6,*,*,*,10487.09,0.96982,77.92,19440.5,1.01807,43.08,9423.02,0.86899,606.67
"66,439","70,828",6.6,92086.98,0.89374,13.17,10004.26,0.83322,179.08,17501.93,0.8895,253.92,8586.46,0.82565,527.67
"38,179","41,346",8.3,*,*,*,10725.38,0.76731,124.5,9190.57,0.68475,130,5275.13,0.74316,289.33
"37,326","39,705",6.4,*,*,*,7197.57,0.80875,113,16035.13,0.96787,93.17,9811.84,1.00111,266.83
"19,286","21,480",11.4,.,.,.,13023.06,0.85649,80.17,7677.49,0.60781,44.5,7042.59,0.75838,801.08
"46,705","49,704",6.4,69131.88,0.88848,21.08,11661.36,0.88944,460.67,12782.39,0.84116,331.42,8861.78,0.85795,3620.17
"38,727","43,409",12.1,77529.33,0.99798,347.58,12788.27,1.12035,3766.42,14503.15,0.93108,2288.92,10686.65,0.97497,19102
"86,539","89,736",3.7,*,*,*,6032.68,0.6512,48.5,9360.8,0.7809,24.75,10852.36,0.82405,288.33
"35,024","36,479",4.2,86625.94,0.98881,78.58,14268.03,1.09342,1010.33,22227.96,1.08588,357.25,11034.9,0.92319,16466.75
"77,986","81,637",4.7,*,*,*,10345.08,0.91165,143.83,16226.04,0.94083,110.42,10391.58,0.75145,3427.42
"84,648","91,432",8.0,*,*,*,14322.04,0.8915,166.08,18048.77,0.98367,55.67,10736,0.93466,1787.92
"63,234","65,896",4.2,73336.92,0.93195,319.33,11306.24,0.94603,6136.5,15591.87,0.91493,1931.83,10051.78,0.95914,37487.08
"51,015","54,712",7.2,67648.02,0.86393,34.33,8040.25,0.905,774.75,13407.9,0.93818,509.58,8896.88,0.94388,3947.75
"35,147","38,325",9.0,90462.69,0.94313,18.5,12232.11,0.97868,546.33,16853.9,0.89702,407.58,9994.64,0.81099,4547.75
"59,183","62,296",5.3,.,.,.,12823.82,0.91243,44.17,8683.31,1.37944,18.92,7942.64,0.88412,290.92
"53,743","59,027",9.8,*,*,*,12135.53,0.98839,114.75,22176.51,0.88795,49.25,9006.91,0.72544,1317.42
"54,819","58,265",6.3,*,*,*,11547.97,0.89631,89.08,18504.87,0.95453,91.08,9051.97,0.75835,1259.75
"51,935","56,168",8.2,*,*,*,6689.4,0.95043,10,*,*,*,7799.7,0.73485,145.33
"50,952","52,257",2.6,*,*,*,12604.31,1.0217,176.92,13683.63,0.93603,143.33,8748.03,0.85475,791.08
"41,653","45,781",9.9,*,*,*,8784.7,0.69359,17.33,27513.67,1.49446,12,10590.11,0.86812,192.58
"54,569","58,270",6.8,79001.57,0.94324,187.33,12552.37,1.04016,3224.42,17654.6,1.02719,1202.83,10607.87,0.98011,23554.08
"66,571","69,118",3.8,.,.,.,12670.47,0.87733,21.5,34921.09,0.94455,36.83,12009.05,0.79769,205.75
"52,817","53,903",2.1,*,*,*,12831.16,0.86602,111.75,21964.43,0.8235,72,11375.32,0.82949,816.83
"42,172","42,436",0.6,*,*,*,9960.26,0.839,67.42,33096.34,1.1883,24.92,8196.55,0.80335,453.08
"40,328","44,537",10.4,100064.88,0.89542,18.67,9588.45,1.02636,485.58,13861.12,0.90549,316.67,8984.9,0.81306,5112.5
"60,274","63,179",4.8,86495.1,1.04419,115.17,13056.39,0.99841,2413.5,19036.94,1.04339,1183.67,9707.66,0.88723,24029.58
"56,851","60,219",5.9,70805.73,0.9511,15.17,9053.02,0.92506,414.83,16393.04,0.8993,380,8109.46,0.79474,1460.67
"38,055","42,016",10.4,*,*,*,14950.58,1.19081,81.17,25466.65,1.12478,70,12964.4,0.98992,476.92
"29,608","32,951",11.3,97595.59,0.94944,19.58,11434.14,1.05109,404.67,15415.64,0.90635,252.17,11626.24,0.92923,1926.67
"43,230","44,239",2.3,76039.47,0.96049,86.25,11586.49,0.99248,1740.17,17134.63,0.98764,1017.08,8344.65,0.87136,12091.08
"46,318","48,884",5.5,*,*,*,*,*,*,*,*,*,10192.4,0.82126,128.58
"66,224","67,967",2.6,*,*,*,9397.63,0.88683,219.17,21377.73,0.96043,112.67,11435.14,0.87192,1236.83
"41,744","45,652",9.4,69206.64,0.86954,33.75,9717.47,0.80519,482.08,15544.66,0.83176,410.33,8558.09,0.81215,3123.75
"44,060","46,887",6.4,70068.1,1.0249,17.08,10322.03,0.85282,565.83,12242.5,0.8371,376.67,8895.68,0.80505,4587.92
"43,187","46,747",8.2,80856.33,0.93655,21.33,11393.39,0.96209,381.58,18121.7,0.98328,363.83,10134.19,0.94955,2236.42
"44,756","47,366",5.8,93071.57,1.09823,16.75,9720.45,0.89249,488.17,12419.82,0.97561,497.42,8751.46,0.89835,1598.42
"36,070","39,281",8.9,*,*,*,10911.97,0.70922,30.5,18296.54,0.68642,31.25,7876.73,0.76181,656.67
"67,967","72,871",7.2,*,*,*,11989.14,0.82415,196.17,20109.57,1.02178,65.5,9170.38,0.80299,1368.5
"49,865","53,092",6.5,*,*,*,10924.89,0.89781,59.75,32049.6,0.91076,87.08,15978.35,0.95045,554.33
"42,230","44,065",4.3,*,*,*,12544.44,0.8725,30,21990.6,0.68998,46.75,12205.91,0.75249,2098.33
"183,241","187,595",2.4,76007.2,0.92929,16.67,10560.03,0.96876,270,17264.94,0.97564,278.5,8300.58,0.89174,1143.75
"39,677","41,752",5.2,75939.36,0.9583,141.33,10060.29,0.96676,2743.17,16584.68,1.01185,1190.83,10019.09,0.97903,9504.92
"39,857","43,513",9.2,*,*,*,14195.66,0.87649,70.08,25441.79,0.93493,58.5,16375.34,0.87734,582.33
"47,144","50,197",6.5,56924.32,0.91697,12.67,8831.31,0.93997,297,12553.87,0.8703,361.67,8259.36,0.84231,1286.58
"47,729","52,047",9.0,*,*,*,10657.76,0.84039,169.33,9059.44,0.82055,109,8982.09,0.70298,2512.25
"88,318","94,626",7.1,*,*,*,5434.44,0.80348,100.83,8648.59,0.63445,106.25,7067.7,0.76346,511.25
"37,140","38,688",4.2,*,*,*,*,*,*,*,*,*,7999.43,0.83294,82.92
"49,887","53,827",7.9,*,*,*,8065.37,0.64007,30,13567.13,0.82576,32,7294.67,0.66819,582.75
"95,927","101,654",6.0,*,*,*,10578.01,0.76279,61.92,14006.02,1.18665,39.58,12589.92,0.88031,419.67
"42,382","41,472",-2.1,*,*,*,10604.67,0.83908,80.75,11901.11,0.75602,29.08,8450.43,0.685,2019.67
"76,517","81,157",6.1,*,*,*,11004.85,0.94732,297.42,15346.78,0.97873,146.75,8731.19,0.86797,2042
"54,000","57,928",7.3,80743.76,1.01595,166,11171.98,1.03633,2295.5,15289.01,0.96241,1115.25,10088.1,0.95352,13935
"50,117","52,354",4.5,*,*,*,11411.34,0.85622,124.92,18626.07,0.94741,142.83,13015.1,0.87664,1114.42
"44,269","41,615",-6.0,91854.87,0.97821,12.67,11442.39,1.0157,246.08,15107.23,0.90622,146,9993.04,0.9221,2863.92
"116,996","119,366",2.0,99529.07,1.03075,747.67,13520.39,0.99237,7351,17812.75,0.88042,10565.42,12204.26,1.01176,58849.08
"64,283","67,205",4.5,93630.01,1.04574,691.17,13142.26,1.00866,10066.67,16099.41,0.93135,11077.5,11933.33,1.06389,40063.5
"65,789","69,700",5.9,90987.5,1.01786,97.25,14244.4,1.02172,2239.67,19049.75,0.92033,2827.33,11816.53,1.01921,13787.75
"68,546","71,602",4.5,89783.18,1.00339,74.58,14697.48,1.00999,1782.75,18997.97,0.91164,1841.08,12085.07,1.07596,9901
"56,888","60,128",5.7,96849.85,1.02977,764,13901.43,1.02216,10915.42,19606.67,0.96199,11214.5,12500.14,1.08295,41471
"58,362","61,222",4.9,90661.67,1.05489,190.33,14174.73,1.0495,4321.33,18490.17,0.93984,4115.33,12282.27,1.08135,18209.67
"57,947","60,819",5.0,90179.1,1.03118,51.67,12973.48,0.97008,1280.5,17477.55,0.92664,1184,12175.25,1.03106,6539.75
"47,872","51,376",7.3,95007.56,1.051,64.58,12797.98,0.98404,2093.08,17143.62,0.88976,1989.67,12146.45,1.02139,5570.92
"44,490","46,542",4.6,86068.87,0.98511,271.08,11892.42,0.99397,3832.92,18340.64,1.05648,1565.67,10630.76,1.02036,19644.25
"56,930","59,303",4.2,84934.06,0.96998,656.42,12549.09,1.02808,7097.67,17665.29,0.95198,4018.83,10668.41,0.95694,51475.25
"55,124","56,669",2.8,86241.61,0.98646,312.75,12414.23,1.05448,4077.08,18810.2,1.03125,2194.17,10283.56,0.96804,44529.83
"45,870","48,858",6.5,83637.07,1.00764,265.17,12379.98,1.09639,2542,19556.36,1.1092,1573.33,10171.77,0.99778,19178.33
"35,058","37,403",6.7,67590.29,1.00423,34.58,11457.53,1.14357,376.08,24819.95,1.19789,169.08,12428.34,1.10987,1853
"46,452","50,394",8.5,86843.31,1.03911,160.5,11535.31,0.97947,2652.17,19586.97,1.02712,1147.92,10981.43,1.05255,16369.25
"34,515","36,956",7.1,77986.78,1.09009,36.58,14052.29,1.11609,431.83,22109.58,1.15414,244.5,11921.39,1.14459,2145.42
"48,725","51,769",6.2,88677.36,1.03621,551.25,11126.53,0.99148,7499.67,24446.66,1.14139,3160.42,11123.87,1.08034,58113.75
"54,387","57,878",6.4,92584.71,1.03041,1551.92,15910.19,1.16288,9764.33,22720.43,1.12221,11234.75,12490.32,1.0961,70916.08
"30,016","33,042",10.1,*,*,*,11091.28,0.91451,223.92,23463.34,1.03095,231.5,10666.85,1.04085,928.08
"46,707","49,052",5.0,84278.63,1.04115,165.83,12489.03,1.07824,2497.42,22816.89,1.18031,1188.75,11240.04,1.13632,31112.17
"39,985","42,292",5.8,78743.38,1.07237,137.92,10162.05,0.98049,2378.92,20652.03,1.16368,1185.42,10163.07,1.11442,24601.08
"45,319","48,070",6.1,78123.94,1.0088,182.08,12171.45,1.06558,2001.17,24231.99,1.20478,824.5,11524.45,1.06154,18984.58
"110,272","112,479",2.0,79530.06,1.02795,272.08,13521.87,0.99761,2258.08,15236.16,0.873,2079,11103.69,1.01664,55034.67
"37,206","39,839",7.1,90759.91,1.03389,90.42,12316.34,1.05418,1094.5,25120.76,1.16432,688.75,11551.13,1.05541,5687.75
"28,389","30,286",6.7,85170.64,1.03808,47.58,12011.77,1.01159,480.25,20712.33,1.01787,301.83,12539.35,1.21887,2888
"29,496","32,064",8.7,62065.98,0.92882,10.17,13758.68,1.02331,342.58,21953.27,1.14517,210.17,10627.24,1.08005,1289.25
"47,097","50,307",6.8,84580.11,1.03639,1184,13403.96,1.16146,8232.17,22010.14,1.1457,5190.08,11335.48,1.08376,57600.75
"44,739","47,837",6.9,76702.43,0.9863,420.67,10840.16,0.99246,4339.25,20169.21,1.09769,1939.42,10667.3,1.03521,26538
"50,695","52,613",3.8,84372.06,1.01134,99.58,12607,0.93313,1258.33,23174.59,1.04328,574,10560.17,1.00056,14556.17
"36,528","38,995",6.8,96803.71,0.99435,8.17,10865.58,0.86063,172.5,15611.66,0.98827,143.58,9026.86,0.91722,1235.92
"37,238","40,463",8.7,77910.03,0.97494,56.17,11161.23,0.9479,587,17542.7,0.95848,390.67,10446.19,1.02586,1725.08
"36,618","39,046",6.6,83733.77,1.13267,18.58,9972.55,0.91781,283.75,22145.05,1.10075,192.5,11002.86,0.99573,1584.58
"28,683","31,398",9.5,98955.94,0.9778,10,8920.41,0.97624,139.67,17033.06,0.99491,104.08,11618.09,1.21266,954.17
"43,025","45,709",6.2,87297.27,0.93865,20.67,9829.79,1.00754,259.75,22841.06,1.09317,172.58,10102.45,0.97866,1673.25
"27,604","29,767",7.8,120436.35,1.14208,16.92,7797.52,0.88782,236.08,18448.69,0.97586,181,9743.76,0.98962,1067.83
"29,812","32,358",8.5,79091.94,0.94212,31.25,9319.44,0.96592,296.83,15526.81,0.92294,267,11485.62,1.12102,1543.17
"34,352","37,672",9.7,73332.37,0.98934,53.75,11381.83,1.06803,425.42,16642.11,0.87101,510.5,10961.55,1.05723,1738.75
"39,733","42,585",7.2,92643.28,1.04593,109.83,11500.84,1.06636,2300.42,25719.37,1.30635,952.67,12189.61,1.22751,16377.5
"36,309","39,163",7.9,83732.3,1.07629,149.42,12233.46,1.08995,1423.25,20702.51,1.10394,1017.83,12238.77,1.17422,13531.67
"50,058","53,432",6.7,86981.94,1.0528,1118.58,13535.52,1.14544,9488.17,23215.59,1.23735,7821.92,11536.08,1.11646,60820.17
"32,243","34,564",7.2,80767.13,0.94371,18.25,9892.53,0.9537,484.08,19085.12,1.04351,296.5,10356.61,1.0372,1996.92
"86,856","89,294",2.8,86579.74,1.01212,213.25,12085.44,0.971,2098,20545.88,0.99206,1058.5,11018.15,1.01408,27305.67
"34,518","36,810",6.6,81889.53,1.04334,54.92,9741.89,0.90607,1045.33,18867.86,0.99485,720.75,10628.25,1.04157,4433.42
"43,672","45,771",4.8,82019.13,0.87171,18.5,12630.31,0.99332,156.75,18822.64,1.00631,159.92,9551.88,0.94567,870.75
"27,405","29,032",5.9,*,*,*,13469.57,1.03385,99.5,22409.67,1.05942,102.5,10746.68,0.99059,606.58
"43,878","45,880",4.6,87178.52,1.03731,354.08,12257.46,1.08176,3527.08,22474.67,1.20548,1890.08,11084.25,1.18156,43645.5
"56,549","59,300",4.9,83552.88,1.01055,576,12143.12,1.03738,6578.42,18843.22,1.02009,3898.5,11009.91,1.04717,86546.25
"46,842","49,821",6.4,75768.63,0.96733,138.58,11641.48,1.00678,1839.17,19824.19,1.03626,1082,10502.48,1.03252,11042.92
"37,460","40,271",7.5,100368.63,0.97658,53.58,11482.64,1.00089,763.42,20616.93,1.05448,460.83,10879.13,1.07053,4146.83
"26,830","29,988",11.8,*,*,*,8404.07,1.07918,108,17185.63,1.11525,63.5,11893.97,1.20626,365.92
"33,602","36,338",8.1,78738.56,0.94718,27.75,10082.56,0.99888,321.17,19932.69,1.09193,288.33,11371.81,1.00584,1406.92
"53,269","55,550",4.3,88412.23,1.01428,302.5,12316.59,1.01705,3239.08,23180.41,1.17176,2033.25,11222.91,1.0141,44614.67
"39,153","41,960",7.2,85817.52,1.00695,400.67,11363.1,1.069,4233.92,20615.55,1.11255,2302.75,11153.17,1.13174,41537.33
"92,323","95,026",2.9,94109.37,1.03731,104.5,13158.31,0.94561,1291.5,21092.9,1.07379,783.75,11882.92,1.05438,23532.5
"56,137","57,713",2.8,88438.35,0.99775,38.75,12624.64,0.93123,793.75,17894.51,0.84621,822.75,9819.55,0.8789,9046.25
"98,415","99,764",1.4,77883.92,1.01779,52,11861.28,1.00245,948.92,21168.36,1.1348,410.83,9913.7,0.99245,10648.42
"63,408","66,227",4.4,85031.84,1.02684,229.92,11546.35,1.00742,2450.92,21750.25,1.12096,1028.92,10944.45,1.0703,20590.92
"51,512","54,934",6.6,85548.33,1.00286,46.33,14090.7,1.16765,510.42,18729.97,1.19174,423.08,12355.07,1.29928,2622.92
"33,555","35,985",7.2,91378.99,1.03867,1108,13295.06,1.10472,6999.25,24993.38,1.15594,5453.92,11140.87,1.09028,49844
"46,649","49,597",6.3,91891.63,1.06097,327.58,13133.54,1.11742,2179.58,25717.81,1.22633,1386.25,10835.71,1.10191,10978.83
"36,498","39,421",8.0,90219.42,1.0242,1394.42,14502.46,1.0836,8245.25,22624.75,1.11409,8138.33,13037.65,1.15225,137343.25
"89,254","92,773",3.9,82148.12,1.07364,345.75,13119.87,1.12269,5104.58,25875.5,1.29512,2849.42,11969.49,1.1807,33740.5
"43,822","46,696",6.6,84825.02,1.0352,890.67,15369.92,1.20862,9228,28570.64,1.28086,7090,12100.27,1.12064,71505.5
"57,635","60,996",5.8,86183.88,1.01718,682.33,11838.12,1.10624,5399.83,24226.03,1.22361,3148.33,10737.4,1.10819,44787.25
"38,196","40,970",7.3,84548.21,1.05628,107.5,12178.58,1.02288,1250.25,23209.49,1.11944,805.33,11888.23,1.11236,6573.25
"34,224","37,129",8.5,84908.91,1.01461,158.67,10900.96,0.95644,1949,23718.45,1.08367,992,10742.55,0.969,28885.33
"74,335","76,387",2.8,89298.89,1.00198,364.25,11798.22,1.02771,3694.17,20717.92,1.08399,2056.08,11989.61,1.09243,28292.92
"43,308","45,760",5.7,80884.97,1.01532,116.67,11194.93,0.94114,2265.42,20653.96,1.04671,725.67,10483.31,1.00932,14932.08
"47,484","50,016",5.3,87407.28,1.03359,352.5,13026.13,1.00139,4085.92,22352.78,1.09329,2751.92,11165.78,1.03458,75148.08
"72,499","75,070",3.5,92746.87,1.02614,329.25,12831.59,1.07682,2833.17,24815.25,1.17773,1863.83,11886.08,1.08053,28154.5
"50,950","52,916",3.9,84971.62,1.07868,114.83,11292.76,1.0398,1015.83,24749.23,1.24506,547.17,10598.25,1.11468,34057.25
"59,209","60,900",2.9,71307.44,0.96464,49.25,11973.98,1.00204,762.92,19732.72,1.08304,601.92,10562.34,1.02041,4178.92
"34,336","36,672",6.8,83745.62,1.01272,16.25,10180.23,0.93658,382.5,18670.61,0.98153,234.25,10942.41,1.03346,1986.5
"30,671","33,070",7.8,62160.59,0.76283,11.17,10476.96,1.02702,182.08,20898.75,0.99467,91.58,12271.01,1.09064,823
"21,387","23,094",8.0,86151.19,1.01845,470.5,12601.83,1.05538,4998.58,22919.83,1.16834,2904.17,10951.39,1.06942,46189.25
"46,612","48,620",4.3,*,*,*,12745.82,1.01363,283.42,16637.06,0.96894,172.33,10354.06,0.9852,1386.08
"39,253","41,625",6.0,72813.05,0.98682,52.08,10272.2,0.95577,884.83,20454.63,1.03214,388,9622.03,0.99619,7047.33
"72,175","74,926",3.8,72967.39,0.89074,24.5,11185.51,1.00614,265.5,15043.79,0.84236,199.92,10847.14,0.96207,1206.5
"35,398","38,878",9.8,52939.91,0.91158,17,7864.1,0.8779,127.67,13747.09,0.82763,81.67,10217.45,1.03687,365.83
"30,314","32,402",6.9,64096.69,0.81658,10.5,9390.25,0.90784,204.08,25407.6,1.06456,129.58,11580.84,1.0254,662.17
"32,699","37,802",15.6,*,*,*,7884.38,0.86647,46.83,21741.65,0.88467,42.5,10255.73,0.98333,212.33
"41,675","45,195",8.4,77429.42,0.92724,79.83,9219.37,0.95165,774.58,14743.71,0.98453,234.75,9418.44,0.97878,2363.17
"34,954","37,833",8.2,80463.62,0.97829,16.67,8300.08,0.94767,288.25,13112.12,0.92982,149.58,9351.55,1.03721,1185.92
"38,328","40,087",4.6,85830.6,0.98017,69.58,10958.92,0.97662,950.33,17014.77,0.8835,392.08,10195.3,1.04215,4021
"38,623","41,378",7.1,77640.52,0.99024,141.33,10680,0.97123,1474.25,16146.41,0.94286,555.5,10956.35,1.07454,6494.25
"40,386","43,775",8.4,68470.82,0.88337,31.75,10337.53,0.9993,347.08,18257.41,0.95455,186.17,9335.16,1.00034,1075.83
"31,711","35,427",11.7,88993.99,0.99883,22.92,10503.76,0.9936,381.33,17760.01,1.04737,219.83,9590.17,1.09877,1270.67
"34,454","37,305",8.3,79942.04,0.92612,387,10003.72,1.00904,1974.58,17226.26,0.96727,841,9977.65,1.03217,9931.42
"40,356","43,592",8.0,76776.87,0.93154,22.08,12389.84,0.93226,226.42,16111.73,0.92583,98.08,10562.73,1.05726,1132.08
"35,755","38,355",7.3,103179.63,1.02757,14.25,10856.54,0.91696,393.67,18127.79,1.02315,149.5,11459.7,1.04196,1204.08
"29,129","32,549",11.7,84141.22,0.96844,39,8541.44,0.98516,304.5,15867.97,0.87519,257.5,9382.05,1.03863,1157.58
"35,010","38,394",9.7,68956.52,0.90363,15.92,9724.52,0.84839,319.17,19492.29,0.90612,114.67,9593.65,0.95069,2149.17
"49,390","51,580",4.4,81313.16,1.00509,96.42,10249.83,0.95369,821.08,17292.2,0.96125,428.17,9754.01,0.97634,4116.25
"33,054","35,618",7.8,62407.73,0.85449,49.83,9952.68,0.93791,361,15775.19,0.85832,194.75,8833.05,0.93543,1193
"36,082","39,207",8.7,83709.7,0.94221,26.33,8919.78,0.83,331.67,16044.8,0.86496,131.67,9951.59,0.99705,1409
"35,569","38,057",7.0,101396.22,0.96665,23.83,11063.15,0.86163,107.5,15822.81,0.93752,93.25,10671.26,0.92999,340.92
"28,906","31,898",10.4,109940.97,1.0154,66.5,12322.1,0.98534,617.25,19167.61,0.93508,186.33,9935.87,1.03335,3626.5
"37,169","39,729",6.9,83179.59,0.94118,16.33,12958.83,1.09432,176.75,22119.59,0.97918,138.25,8552.11,0.93148,714.75
"34,174","37,183",8.8,83472.23,0.93805,133.5,10583.27,0.97624,1677.83,17192.27,0.91566,714,9544.86,0.98086,6967.33
"40,663","44,014",8.2,75137.53,0.95793,50.67,10422.8,0.97765,955.5,17864.61,1.00945,347.83,10550.45,1.06252,5494.67
"36,389","39,530",8.6,63705.72,1.10992,16.67,11292.77,1.01437,211.42,22075.86,1.00665,114.42,11312.29,1.10539,692.5
"26,630","29,062",9.1,82069.37,0.93003,365.33,9931.16,0.92781,2223.67,17813.29,0.96911,1019.17,9558.44,0.96508,18037.08
"47,724","51,482",7.9,*,*,*,12414.32,0.96324,60.17,8806.17,0.77276,21.83,7796.79,1.13523,153.83
"32,636","36,007",10.3,97943.37,1.11514,22.17,9230.07,0.94434,630.25,19093.42,0.90535,215.08,10697.41,1.06578,1712.92
"31,192","33,948",8.8,84039.69,0.97423,171.58,10698.53,0.92669,1432.08,17571.79,0.90617,591.83,10154.53,0.94429,17327.92
"53,954","56,552",4.8,81259.39,0.95678,122.25,10091.6,0.97067,1161.33,13885.02,0.96693,461.33,8896.83,0.94566,6379.08
"35,408","38,188",7.9,86867.05,0.98527,8.92,9790.92,1.05142,52,16053.94,0.79125,39.67,10236.81,0.93112,224.58
"33,969","38,731",14.0,84995.45,0.93682,488,11992.94,1.00582,2230.83,18115.64,0.94851,925.75,9552.81,0.99309,6365.75
"28,280","32,446",14.7,92365.45,1.01554,14.67,10858.01,0.88582,150.58,24517.97,1.00312,84.92,12025.69,1.00561,391.67
"37,877","40,601",7.2,84415.11,0.9586,610.75,11217.82,0.99102,3556.17,15937.16,0.90916,1725.67,9894.71,0.9463,39929.42
"60,261","63,105",4.7,83136.05,0.95257,61.33,11086.85,1.02664,717.58,17933.53,1.03525,354.5,10714.69,1.0621,2153.75
"32,872","35,690",8.6,78493.16,1.01805,70.92,18917.93,1.07888,881.58,15946.22,0.95367,378,10771.1,1.03833,3168
"33,677","37,233",10.6,79188.5,0.9145,118,8955.38,0.91489,1130.17,17369.94,0.92686,358.67,8959.63,0.9598,9732.92
"53,105","55,920",5.3,77688.71,0.90428,35.42,10693.54,0.92524,346.5,16680.69,0.94577,216.33,8863.09,0.93365,1223.75
"33,537","36,344",8.4,86142.37,0.98136,124.92,11380.91,0.99057,1241.5,16314.42,0.89344,427,10292.17,0.97905,8486.75
"50,529","53,894",6.7,91784.48,0.9379,19.67,10389.42,0.94706,205,12969.24,0.88434,108.33,11069.51,1.04193,842.75
"35,090","37,733",7.5,76641.54,0.96787,54.08,9861.98,1.00012,284.83,16512.71,0.98889,180.25,8845.52,1.02098,1282.67
"37,640","41,308",9.7,55216.67,1.02458,9.75,9011.42,1.01723,301,19421.48,0.97502,154.83,10199.69,1.0216,1271.58
"35,111","37,634",7.2,113725.56,0.98732,19.25,10010.51,1.00413,283.33,16024.4,0.90935,135,10235.53,0.94345,2169.42
"48,887","50,904",4.1,100725.18,0.91802,35.67,12110.55,0.95668,487.08,13169.12,0.81002,233.83,10257.21,0.99698,1580.25
